"Date","Price","Open","High","Low","Vol.","Change %"
"05/13/2024","117.23","114.00","117.58","110.86","16.40M","7.71%"
"05/10/2024","108.84","106.20","110.37","106.20","15.28M","5.07%"
"05/09/2024","103.59","99.27","106.90","97.76","29.44M","-2.34%"
"05/08/2024","106.07","107.80","109.94","104.65","15.21M","-1.60%"
"05/07/2024","107.80","109.30","109.69","106.54","8.19M","0.77%"
"05/06/2024","106.98","103.82","107.92","103.60","7.49M","5.19%"
"05/03/2024","101.70","101.62","104.36","100.45","5.78M","3.78%"
"05/02/2024","98.00","98.99","100.30","96.13","4.12M","2.84%"
"05/01/2024","95.29","99.98","100.60","95.24","6.09M","-5.85%"
"04/30/2024","101.21","103.02","105.19","100.85","3.78M","-1.97%"
"04/29/2024","103.24","102.20","103.40","99.05","4.01M","1.27%"
"04/26/2024","101.95","101.40","102.30","98.22","5.65M","4.10%"
"04/25/2024","97.93","96.05","99.67","95.50","6.14M","-1.95%"
"04/24/2024","99.88","102.00","103.75","97.24","11.70M","4.00%"
"04/23/2024","96.04","97.32","98.37","95.05","11.21M","3.15%"
"04/22/2024","93.11","89.94","94.32","89.06","15.20M","6.79%"
"04/19/2024","87.19","100.00","103.01","85.61","29.44M","-16.90%"
"04/18/2024","104.92","106.32","107.30","102.58","11.96M","-2.45%"
"04/17/2024","107.56","121.87","122.68","107.01","19.64M","-11.99%"
"04/16/2024","122.22","122.00","124.24","120.91","4.07M","-0.08%"
"04/15/2024","122.32","126.20","126.87","120.95","5.00M","-3.17%"
"04/12/2024","126.33","128.99","130.34","125.37","4.95M","-3.66%"
"04/11/2024","131.13","126.00","131.20","125.51","6.14M","4.75%"
"04/10/2024","125.18","124.99","127.60","123.89","4.97M","-1.29%"
"04/09/2024","126.81","133.51","135.41","124.50","13.00M","-1.89%"
"04/08/2024","129.25","124.82","130.50","123.39","6.94M","3.55%"
"04/05/2024","124.82","122.60","125.72","120.02","4.54M","2.30%"
"04/04/2024","122.01","126.50","127.98","121.82","5.48M","-2.63%"
"04/03/2024","125.31","123.00","125.98","122.62","3.88M","0.83%"
"04/02/2024","124.28","125.20","125.63","121.12","5.04M","-2.07%"
"04/01/2024","126.91","126.36","128.73","124.64","5.01M","1.54%"
"03/28/2024","124.99","125.68","128.32","124.16","7.41M","-0.50%"
"03/27/2024","125.62","130.00","130.86","122.83","11.32M","-1.83%"
"03/26/2024","127.96","141.10","145.00","126.91","21.24M","-7.48%"
"03/25/2024","138.31","137.15","143.75","137.15","12.93M","3.10%"
"03/22/2024","134.15","133.81","136.10","132.50","7.00M","0.41%"
"03/21/2024","133.60","134.70","137.00","132.01","7.57M","1.73%"
"03/20/2024","131.33","126.53","131.98","125.23","6.86M","5.41%"
"03/19/2024","124.59","125.50","127.10","121.52","8.14M","-3.98%"
"03/18/2024","129.75","128.17","132.80","127.73","6.22M","2.19%"
"03/15/2024","126.97","128.71","134.20","126.12","8.88M","-3.05%"
"03/14/2024","130.96","130.13","136.29","127.59","10.07M","-0.24%"
"03/13/2024","131.27","129.00","132.70","125.80","9.10M","1.37%"
"03/12/2024","129.50","125.00","129.99","121.38","18.22M","2.18%"
"03/11/2024","126.74","126.60","130.74","124.12","10.17M","-3.61%"
"03/08/2024","131.48","139.69","142.90","131.20","14.13M","-6.65%"
"03/07/2024","140.85","140.00","146.54","138.81","14.36M","2.82%"
"03/06/2024","136.99","138.09","139.34","133.26","9.06M","2.18%"
"03/05/2024","134.07","135.50","136.37","130.00","9.12M","-2.85%"
"03/04/2024","138.01","145.39","148.48","137.75","14.29M","-2.55%"
"03/01/2024","141.62","141.48","144.98","139.04","9.86M","0.41%"
"02/29/2024","141.04","136.28","141.22","135.45","10.30M","5.36%"
"02/28/2024","133.86","136.15","136.29","131.31","9.68M","-2.96%"
"02/27/2024","137.95","144.90","147.33","137.00","17.48M","-5.64%"
"02/26/2024","146.20","139.00","149.92","138.18","26.55M","9.64%"
"02/23/2024","133.34","129.10","136.00","128.86","20.32M","3.74%"
"02/22/2024","128.53","132.87","138.50","128.51","29.49M","4.17%"
"02/21/2024","123.39","117.76","125.50","116.81","22.42M","1.33%"
"02/20/2024","121.77","123.78","123.80","115.49","21.12M","-5.12%"
"02/16/2024","128.34","129.50","135.98","123.05","26.12M","-3.99%"
"02/15/2024","133.68","131.00","135.00","123.51","35.00M","5.76%"
"02/14/2024","126.40","133.81","134.84","121.02","42.52M","5.35%"
"02/13/2024","119.98","128.12","137.50","117.00","68.56M","-19.46%"
"02/12/2024","148.97","120.16","164.00","118.69","111.35M","29.30%"
"02/09/2024","115.21","105.99","117.82","102.09","48.10M","1.16%"
"02/08/2024","113.89","94.41","126.58","94.00","106.51M","47.89%"
"02/07/2024","77.01","73.07","77.71","72.25","22.80M","5.52%"
"02/06/2024","72.98","75.00","75.45","71.80","6.90M","-0.40%"
"02/05/2024","73.27","71.99","74.28","71.60","7.26M","3.20%"
"02/02/2024","71.00","71.10","71.95","70.00","4.30M","0.68%"
"02/01/2024","70.52","71.87","72.55","69.32","3.48M","-0.21%"
"01/31/2024","70.67","70.66","72.54","69.62","5.09M","-1.81%"
"01/30/2024","71.97","73.50","74.15","70.85","4.06M","-1.32%"
"01/29/2024","72.93","72.00","72.95","71.20","4.32M","2.47%"
"01/26/2024","71.17","73.14","73.89","70.80","7.08M","-3.71%"
"01/25/2024","73.91","76.49","79.65","73.26","8.82M","-2.42%"
"01/24/2024","75.74","77.20","77.67","74.80","6.97M","-0.80%"
"01/23/2024","76.35","77.00","77.59","75.46","4.05M","-0.99%"
"01/22/2024","77.11","78.58","79.94","76.50","7.70M","-1.87%"
"01/19/2024","78.58","75.07","78.97","74.43","9.96M","5.86%"
"01/18/2024","74.23","72.00","74.80","71.41","11.29M","6.26%"
"01/17/2024","69.86","68.00","69.96","66.66","7.21M","2.02%"
"01/16/2024","68.48","70.00","70.00","67.55","7.09M","-2.17%"
"01/12/2024","70.00","70.85","70.91","69.01","4.03M","0.33%"
"01/11/2024","69.77","71.67","71.87","68.19","6.40M","-1.41%"
"01/10/2024","70.77","73.00","74.38","69.86","7.45M","-1.54%"
"01/09/2024","71.88","72.80","72.98","70.91","5.98M","-1.32%"
"01/08/2024","72.84","67.76","73.18","67.52","9.30M","8.64%"
"01/05/2024","67.05","69.12","70.39","66.52","7.36M","-1.96%"
