Index,Unique Identifier,Regions,Sub-Regions,Country,Company Name,Industry Tag,CUSIP,ISIN,SEDOL,FIGI,CIK,Ticker,MIC Code,Exchange,Market Currency
153,CN-153,Asia Pacific,East Asia,China,Zijin Mining Group Ltd H,Metals & Mining,S67252999,CNE100000502,6725299,,,2899,XHKG,Hong Kong Stock Exchange,HKD
154,CN-154,Asia Pacific,East Asia,China,Avary Holding (Shenzhen) Ltd A,Semiconductors & Chip Technologies,,CNE100003GF5,BKDQ800,,,2938,XSHE,Shenzhen Stock Exchange,CNY
155,CN-155,Asia Pacific,East Asia,China,China State Construction Internati,Construction & Engineering,,KYG216771363,B0BM5T8,,,3311,XSHE,Shenzhen Stock Exchange,CNY
156,CN-156,Asia Pacific,East Asia,China,China Resources Pharmaceutical Gro,Pharmaceuticals,,HK0000311099,BYNGG26,,,3320,XSHE,Shenzhen Stock Exchange,CNY
157,CN-157,Asia Pacific,East Asia,China,China National Building Material L,Construction Materials,,CNE1000002N9,B0Y91C1,,,3323,XSHE,Shenzhen Stock Exchange,CNY
158,CN-158,Asia Pacific,East Asia,China,Bank Of Communications Ltd H,Banking Services,,CNE100000205,B0B8Z29,,,3328,XHKG,Hong Kong Stock Exchange,HKD
159,CN-159,Asia Pacific,East Asia,China,Vinda International Ltd,Consumer & Household Products,,KYG9361V1086,B1Z7648,,,3331,XSHE,Shenzhen Stock Exchange,CNY
160,CN-160,Asia Pacific,East Asia,China,China Evergrande Group,Real Estate Operations,,KYG2119W1069,BD3DS68,,,3333,XSHE,Shenzhen Stock Exchange,CNY
161,CN-161,Asia Pacific,East Asia,China,Hangzhou Tigermed Consulting Ltd H,Biotechnology & Life Sciences,,CNE1000040M1,BMZC7F8,,,3347,XSHE,Shenzhen Stock Exchange,CNY
162,CN-162,Asia Pacific,East Asia,China,Far East Horizon Ltd,Banking Services,,HK0000077468,B63DLB5,,,3360,XSHE,Shenzhen Stock Exchange,CNY
163,CN-163,Asia Pacific,East Asia,China,Fuyao Glass Industry Group Ltd H,Automobiles & Auto Parts,,CNE100001TR7,BWGCFG4,,,3606,XSHE,Shenzhen Stock Exchange,CNY
164,CN-164,Asia Pacific,East Asia,China,Meituan,Software & IT Solutions / Digital Services,,KYG596691041,BGJW376,,,3690,XHKG,Hong Kong Stock Exchange,HKD
165,CN-165,Asia Pacific,East Asia,China,Hansoh Pharmaceutical Group Ltd,Pharmaceuticals,,KYG549581067,BJYKB72,,,3692,XSHE,Shenzhen Stock Exchange,CNY
166,CN-166,Asia Pacific,East Asia,China,Pharmaron Beijing Ltd H,Biotechnology & Life Sciences,,CNE100003PG4,BK72QD3,,,3759,XSHE,Shenzhen Stock Exchange,CNY
167,CN-167,Asia Pacific,East Asia,China,Dali Foods Group Ltd,Food & Tobacco,,KYG2743Y1061,BYQ9796,,,3799,XSHE,Shenzhen Stock Exchange,CNY
168,CN-168,Asia Pacific,East Asia,China,Gcl Technology Holdings Ltd,Renewable Energy,,KYG3774X1088,B28XTR4,,,3800,XSHE,Shenzhen Stock Exchange,CNY
169,CN-169,Asia Pacific,East Asia,China,Kingsoft Corp Ltd,Software & IT Solutions / Digital Services,,KYG5264Y1089,B27WRM3,,,3888,XSHE,Shenzhen Stock Exchange,CNY
170,CN-170,Asia Pacific,East Asia,China,Zhuzhou Crrc Times Electric Ltd H,"Machinery, Equipment & Components",,CNE1000004X4,B1L3XL6,,,3898,XSHE,Shenzhen Stock Exchange,CNY
171,CN-171,Asia Pacific,East Asia,China,Greentown China Ltd,Real Estate Operations,,KYG4100M1050,B17N9P6,,,3900,XSHE,Shenzhen Stock Exchange,CNY
172,CN-172,Asia Pacific,East Asia,China,China International Capital Corp L,Capital Markets & Advisory,,CNE100002359,BZ169C6,,,3908,XHKG,Hong Kong Stock Exchange,HKD
173,CN-173,Asia Pacific,East Asia,China,China Merchants Bank Ltd H,Banking Services,,CNE1000002M1,B1DYPZ5,,,3968,XHKG,Hong Kong Stock Exchange,HKD
174,CN-174,Asia Pacific,East Asia,China,Bank Of China Ltd H,Banking Services,,CNE1000001Z5,B154564,,,3988,XSHE,Shenzhen Stock Exchange,CNY
175,CN-175,Asia Pacific,East Asia,China,Cmoc Group Ltd H,Metals & Mining,,CNE100000114,B1VRCG6,,,3993,XSHE,Shenzhen Stock Exchange,CNY
176,CN-176,Asia Pacific,East Asia,China,Bosideng International Ltd,Textiles & Apparel,,KYG126521064,B24FZ32,,,3998,XSHE,Shenzhen Stock Exchange,CNY
177,CN-177,Asia Pacific,East Asia,China,Citic Securities Company Ltd H,Capital Markets & Advisory,,CNE1000016V2,B6SPB49,,,6030,XSHE,Shenzhen Stock Exchange,CNY
178,CN-178,Asia Pacific,East Asia,China,Zhongan Online P & C Insurance Cor,Insurance,,CNE100002QY7,BYZQ099,,,6060,XSHE,Shenzhen Stock Exchange,CNY
179,CN-179,Asia Pacific,East Asia,China,Csc Financial Ltd H,Capital Markets & Advisory,,CNE100002B89,BDFF8H3,,,6066,XHKG,Hong Kong Stock Exchange,HKD
180,CN-180,Asia Pacific,East Asia,China,Hygeia Healthcare Holdings Ltd,Healthcare Providers & Services,,KYG4712E1035,BMX09H0,,,6078,XSHE,Shenzhen Stock Exchange,CNY
181,CN-181,Asia Pacific,East Asia,China,Country Garden Services Holdings L,Real Estate Operations,,KYG2453A1085,BDQZP48,,,6098,XSHE,Shenzhen Stock Exchange,CNY
182,CN-182,Asia Pacific,East Asia,China,Topsports International Holdings L,Specialty Retailers,,KYG8924B1041,BJRFW26,,,6110,XSHE,Shenzhen Stock Exchange,CNY
183,CN-183,Asia Pacific,East Asia,China,Beigene Ltd,Biotechnology & Life Sciences,,KYG1146Y1017,BGDY260,,,6160,XSHE,Shenzhen Stock Exchange,CNY
184,CN-184,Asia Pacific,East Asia,China,China Feihe Ltd,Food & Tobacco,,KYG2121Q1055,BK0SBL1,,,6186,XSHE,Shenzhen Stock Exchange,CNY
185,CN-185,Asia Pacific,East Asia,China,Jd Health International Inc,Diversified Retail,,KYG5074A1004,BMW8R04,,,6618,XHKG,Hong Kong Stock Exchange,HKD
186,CN-186,Asia Pacific,East Asia,China,Haier Smart Home Class H Ltd H,Consumer & Household Products,,CNE1000048K8,BLD4QD0,,,6690,XHKG,Hong Kong Stock Exchange,HKD
187,CN-187,Asia Pacific,East Asia,China,China Everbright Bank Ltd H,Banking Services,,CNE100001QW3,B5NRRJ0,,,6818,XHKG,Hong Kong Stock Exchange,HKD
188,CN-188,Asia Pacific,East Asia,China,Haitong Securities Company Ltd H,Capital Markets & Advisory,,CNE1000019K9,B71SXC4,,,6837,XSHE,Shenzhen Stock Exchange,CNY
189,CN-189,Asia Pacific,East Asia,China,Haidilao International Holding Ltd,Hotels & Entertainment Services,,KYG4290A1013,BGN9715,,,6862,XSHE,Shenzhen Stock Exchange,CNY
190,CN-190,Asia Pacific,East Asia,China,Flat Glass Group Ltd H,Renewable Energy,,CNE100002375,BYQ9774,,,6865,XSHE,Shenzhen Stock Exchange,CNY
191,CN-191,Asia Pacific,East Asia,China,China Galaxy Securities Ltd H,Capital Markets & Advisory,,CNE100001NT6,B92NYF2,,,6881,XSHE,Shenzhen Stock Exchange,CNY
192,CN-192,Asia Pacific,East Asia,China,Huatai Securities Ltd H,Capital Markets & Advisory,,CNE100001YQ9,BWVFT00,,,6886,XSHE,Shenzhen Stock Exchange,CNY
193,CN-193,Asia Pacific,East Asia,China,Smoore International Holdings Ltd,Food & Tobacco,,KYG8245V1023,BKWGSQ7,,,6969,XSHE,Shenzhen Stock Exchange,CNY
194,CN-194,Asia Pacific,East Asia,China,Jd.Com Class A Inc,Diversified Retail,,KYG8208B1014,BKPQZT6,,,9618,XHKG,Hong Kong Stock Exchange,HKD
195,CN-195,Asia Pacific,East Asia,China,Bilibili Inc,Software & IT Solutions / Digital Services,,KYG1098A1013,BLF8533,,,9626,XSHE,Shenzhen Stock Exchange,CNY
196,CN-196,Asia Pacific,East Asia,China,Nongfu Spring Ltd H,Beverages,,CNE100004272,BMGWW30,,,9633,XHKG,Hong Kong Stock Exchange,HKD
197,CN-197,Asia Pacific,East Asia,China,Zai Lab Ltd,Pharmaceuticals,,KYG9887T1168,BP8L269,,,9688,XSHE,Shenzhen Stock Exchange,CNY
198,CN-198,Asia Pacific,East Asia,China,Gds Holdings Ltd Class A,Software & IT Solutions / Digital Services,,KYG3902L1095,BMG40P4,,,9698,XSHE,Shenzhen Stock Exchange,CNY
199,CN-199,Asia Pacific,East Asia,China,Xpeng Class A Inc,Automobiles & Auto Parts,,KYG982AW1003,BP6FB33,,,9868,XSHE,Shenzhen Stock Exchange,CNY
200,CN-200,Asia Pacific,East Asia,China,Baidu Class A Inc,Software & IT Solutions / Digital Services,,KYG070341048,B0J2D41,,,9888,XHKG,Hong Kong Stock Exchange,HKD
201,CN-201,Asia Pacific,East Asia,China,New Oriental Education & Technolog,Miscellaneous Educational Service Providers,,KYG6470A1168,BN4MKV3,,,9901,XSHE,Shenzhen Stock Exchange,CNY
202,CN-202,Asia Pacific,East Asia,China,Jiumaojiu International Holdings L,Hotels & Entertainment Services,,KYG5141L1059,BLBFH65,,,9922,XSHE,Shenzhen Stock Exchange,CNY
203,CN-203,Asia Pacific,East Asia,China,Akeso Inc,Biotechnology & Life Sciences,,KYG0146B1032,BLFJ7Y1,,,9926,XSHE,Shenzhen Stock Exchange,CNY
204,CN-204,Asia Pacific,East Asia,China,Trip.Com Group Ltd,Hotels & Entertainment Services,,KYG9066F1019,BNYK8H9,,,9961,XSHE,Shenzhen Stock Exchange,CNY
205,CN-205,Asia Pacific,East Asia,China,Yum China Holdings Inc,Hotels & Entertainment Services,98850P109,US98850P1093,BN2BD13,,,9987,XHKG,Hong Kong Stock Exchange,HKD
206,CN-206,Asia Pacific,East Asia,China,Alibaba Group Holding Ltd,Software & IT Solutions / Digital Services,,KYG017191142,BK6YZP5,,,9988,XHKG,Hong Kong Stock Exchange,HKD
207,CN-207,Asia Pacific,East Asia,China,Pop Mart International Group Ltd,Specialty Retailers,,KYG7170M1033,BN6PP37,,,9992,XSHE,Shenzhen Stock Exchange,CNY
208,CN-208,Asia Pacific,East Asia,China,Netease Inc,Software & IT Solutions / Digital Services,,KYG6427A1022,BM93SF4,,,9999,XHKG,Hong Kong Stock Exchange,HKD
209,CN-209,Asia Pacific,East Asia,China,Anhui Gujing Distillery Ltd B,Beverages,S60266913,CNE000000K82,6026691,,,200596,XSHE,Shenzhen Stock Exchange,CNY
210,CN-210,Asia Pacific,East Asia,China,Lepu Medical Technology Beijing Lt,Medical Devices & Supplies,,CNE100000H44,BD5CM16,,,300003,XSHE,Shenzhen Stock Exchange,CNY
211,CN-211,Asia Pacific,East Asia,China,Eve Energy Ltd A,"Machinery, Equipment & Components",,CNE100000GS4,BD5C7G6,,,300014,XSHE,Shenzhen Stock Exchange,CNY
212,CN-212,Asia Pacific,East Asia,China,Aier Eye Hospital Group Ltd A,Healthcare Providers & Services,,CNE100000GR6,BD5CLQ4,,,300015,XSHE,Shenzhen Stock Exchange,CNY
213,CN-213,Asia Pacific,East Asia,China,Hithink Royalflush Information Net,Fintech Services / Digital Financial Platforms,,CNE100000JG3,BD5CN46,,,300033,XSHE,Shenzhen Stock Exchange,CNY
214,CN-214,Asia Pacific,East Asia,China,Shenzhen Capchem Technology Ltd A,Chemicals,,CNE100000K15,BD5LRQ3,,,300037,XSHE,Shenzhen Stock Exchange,CNY
215,CN-215,Asia Pacific,East Asia,China,East Money Information Ltd A,Capital Markets & Advisory,,CNE100000MD4,BD5CPC8,,,300059,XSHE,Shenzhen Stock Exchange,CNY
216,CN-216,Asia Pacific,East Asia,China,Beijing Easpring Material Technolo,"Machinery, Equipment & Components",,CNE100000NN1,BD760M3,,,300073,XSHE,Shenzhen Stock Exchange,CNY
217,CN-217,Asia Pacific,East Asia,China,Risen Energy Ltd A,Renewable Energy,,CNE100000T73,BD5LW24,,,300118,XSHE,Shenzhen Stock Exchange,CNY
218,CN-218,Asia Pacific,East Asia,China,Chongqing Zhifei Biological Produc,Pharmaceuticals,,CNE100000V20,BD5CJY8,,,300122,XSHE,Shenzhen Stock Exchange,CNY
219,CN-219,Asia Pacific,East Asia,China,Shenzhen Inovance Technology Ltd A,"Machinery, Equipment & Components",,CNE100000V46,BD5CMN8,,,300124,XSHE,Shenzhen Stock Exchange,CNY
220,CN-220,Asia Pacific,East Asia,China,Walvax Biotechnology Ltd A,Pharmaceuticals,,CNE100000WN2,BD5CG36,,,300142,XSHE,Shenzhen Stock Exchange,CNY
221,CN-221,Asia Pacific,East Asia,China,Songcheng Performance Development,Media & Publishing,,CNE100000XG4,BD5CMV6,,,300144,XSHE,Shenzhen Stock Exchange,CNY
222,CN-222,Asia Pacific,East Asia,China,By-Health Ltd A,Food & Tobacco,,CNE100000Y84,BD5CKV2,,,300146,XSHE,Shenzhen Stock Exchange,CNY
223,CN-223,Asia Pacific,East Asia,China,Sunwoda Electronic Ltd A,"Machinery, Equipment & Components",,CNE100001260,BD5CCV6,,,300207,XSHE,Shenzhen Stock Exchange,CNY
224,CN-224,Asia Pacific,East Asia,China,Beijing E-Hualu Information Techno,Software & IT Solutions / Digital Services,,CNE1000012M0,BD5CD79,,,300212,XSHE,Shenzhen Stock Exchange,CNY
225,CN-225,Asia Pacific,East Asia,China,Ingenic Semiconductor Ltd A,Semiconductors & Chip Technologies,,CNE100001377,BD760S9,,,300223,XSHE,Shenzhen Stock Exchange,CNY
226,CN-226,Asia Pacific,East Asia,China,Beijing Enlight Media Ltd A,Media & Publishing,,CNE100001617,BD5CN79,,,300251,XSHE,Shenzhen Stock Exchange,CNY
227,CN-227,Asia Pacific,East Asia,China,Sungrow Power Supply Ltd A,Renewable Energy,,CNE1000018M7,BD5CGB4,,,300274,XSHE,Shenzhen Stock Exchange,CNY
228,CN-228,Asia Pacific,East Asia,China,Zhongji Innolight Ltd A,Communications & Networking,,CNE100001CY9,BFFJRM7,,,300308,XSHE,Shenzhen Stock Exchange,CNY
229,CN-229,Asia Pacific,East Asia,China,Zhejiang Jingsheng Mechanical & El,Semiconductors & Chip Technologies,,CNE100001DJ8,BD5M1Y2,,,300316,XSHE,Shenzhen Stock Exchange,CNY
230,CN-230,Asia Pacific,East Asia,China,Hangzhou Tigermed Consulting Ltd A,Biotechnology & Life Sciences,,CNE100001KV8,BD5CCK5,,,300347,XSHE,Shenzhen Stock Exchange,CNY
231,CN-231,Asia Pacific,East Asia,China,Zhejiang Wolwo Bio-Pharmaceutical,Pharmaceuticals,,CNE100001R58,BFY8GY0,,,300357,XSHE,Shenzhen Stock Exchange,CNY
232,CN-232,Asia Pacific,East Asia,China,Porton Pharma Solutions Ltd A,Pharmaceuticals,,CNE100001S57,BD5LZ92,,,300363,XSHE,Shenzhen Stock Exchange,CNY
233,CN-233,Asia Pacific,East Asia,China,Yangzhou Yangjie Electronic Techno,Semiconductors & Chip Technologies,,CNE100001R90,BD5LTF6,,,300373,XSHE,Shenzhen Stock Exchange,CNY
234,CN-234,Asia Pacific,East Asia,China,Canmax Technologies Ltd A,Chemicals,,CNE100001XM0,BMQBTG9,,,300390,XSHE,Shenzhen Stock Exchange,CNY
235,CN-235,Asia Pacific,East Asia,China,Hubei Feilihua Quartz Glass Ltd A,Chemicals,,CNE100001XR9,BMTCW04,,,300395,XSHE,Shenzhen Stock Exchange,CNY
236,CN-236,Asia Pacific,East Asia,China,Chaozhou Three-Circle (Group) Ltd,Electronic Components & Systems,,CNE100001Y42,BD5CLT7,,,300408,XSHE,Shenzhen Stock Exchange,CNY
237,CN-237,Asia Pacific,East Asia,China,Mango Excellent Media Ltd A,Media & Publishing,,CNE100001Y83,BD5CDT1,,,300413,XSHE,Shenzhen Stock Exchange,CNY
238,CN-238,Asia Pacific,East Asia,China,Kunlun Tech Ltd A,Software & IT Solutions / Digital Services,,CNE100001YF2,BD5CN13,,,300418,XSHE,Shenzhen Stock Exchange,CNY
239,CN-239,Asia Pacific,East Asia,China,Lens Technology Ltd A,Electronic Components & Systems,,CNE100001YW7,BD5CP17,,,300433,XSHE,Shenzhen Stock Exchange,CNY
240,CN-240,Asia Pacific,East Asia,China,Guangzhou Great Power Energy &Tech,"Machinery, Equipment & Components",,CNE100001Z17,BD76131,,,300438,XSHE,Shenzhen Stock Exchange,CNY
241,CN-241,Asia Pacific,East Asia,China,Sangfor Technologies Inc A,Software & IT Solutions / Digital Services,,CNE1000033T1,BHQPS70,,,300454,XSHE,Shenzhen Stock Exchange,CNY
242,CN-242,Asia Pacific,East Asia,China,Xian Sunresin New Materials Ltd A,Chemicals,,CNE100002136,BHQPSB4,,,300487,XSHE,Shenzhen Stock Exchange,CNY
243,CN-243,Asia Pacific,East Asia,China,Thunder Software Technology Ltd A,Software & IT Solutions / Digital Services,,CNE1000021D0,BD5CG03,,,300496,XSHE,Shenzhen Stock Exchange,CNY
244,CN-244,Asia Pacific,East Asia,China,Wens Foodstuff Group Ltd,Food & Tobacco,,CNE100002508,BD5CPT5,,,300498,XSHE,Shenzhen Stock Exchange,CNY
245,CN-245,Asia Pacific,East Asia,China,Jafron Biomedical Co Ltd A,Medical Devices & Supplies,,CNE100002995,BFY8H03,,,300529,XSHE,Shenzhen Stock Exchange,CNY
246,CN-246,Asia Pacific,East Asia,China,Betta Pharmaceuticals Ltd A,Pharmaceuticals,,CNE100002DD9,BD6QWL7,,,300558,XSHE,Shenzhen Stock Exchange,CNY
247,CN-247,Asia Pacific,East Asia,China,Shenzhen Senior Technology Materia,"Machinery, Equipment & Components",,CNE100002DP3,BHQPSF8,,,300568,XSHE,Shenzhen Stock Exchange,CNY
248,CN-248,Asia Pacific,East Asia,China,Autek China Inc A,Medical Devices & Supplies,,CNE100002MR0,BHQPSJ2,,,300595,XSHE,Shenzhen Stock Exchange,CNY
249,CN-249,Asia Pacific,East Asia,China,Shenzhen Kangtai Biological Produc,Pharmaceuticals,,CNE100002Q33,BFY8HT2,,,300601,XSHE,Shenzhen Stock Exchange,CNY
250,CN-250,Asia Pacific,East Asia,China,Hangzhou Chang Chuan Technology Lt,Semiconductors & Chip Technologies,,CNE100002Q09,BMTCW71,,,300604,XSHE,Shenzhen Stock Exchange,CNY
251,CN-251,Asia Pacific,East Asia,China,Yealink Network Technology Ltd A,Communications & Networking,,CNE100002PC5,BFCCR07,,,300628,XSHE,Shenzhen Stock Exchange,CNY
252,CN-252,Asia Pacific,East Asia,China,Sg Micro Corp A,Semiconductors & Chip Technologies,,CNE100002NT4,BHQPSR0,,,300661,XSHE,Shenzhen Stock Exchange,CNY
253,CN-253,Asia Pacific,East Asia,China,Bgi Genomics Ltd A,Biotechnology & Life Sciences,,CNE100003449,BFY8H58,,,300676,XSHE,Shenzhen Stock Exchange,CNY
254,CN-254,Asia Pacific,East Asia,China,Weihai Guangwei Composites Ltd A,Chemicals,,CNE1000034T9,BFY8H81,,,300699,XSHE,Shenzhen Stock Exchange,CNY
255,CN-255,Asia Pacific,East Asia,China,Shenzhen S.C New Energy Technology,Semiconductors & Chip Technologies,,CNE100003G91,BKDQ8D3,,,300724,XSHE,Shenzhen Stock Exchange,CNY
256,CN-256,Asia Pacific,East Asia,China,Contemporary Amperex Technology Lt,"Machinery, Equipment & Components",,CNE100003662,BHQPSY7,,,300750,XSHE,Shenzhen Stock Exchange,CNY
257,CN-257,Asia Pacific,East Asia,China,Suzhou Maxwell Technologies Ltd A,"Machinery, Equipment & Components",,CNE100003FS0,BL61W96,,,300751,XSHE,Shenzhen Stock Exchange,CNY
258,CN-258,Asia Pacific,East Asia,China,Pharmaron Beijing Ltd A,Biotechnology & Life Sciences,,CNE100003JW4,BK4XYC4,,,300759,XSHE,Shenzhen Stock Exchange,CNY
259,CN-259,Asia Pacific,East Asia,China,Shenzhen Mindray Bio-Medical Elect,Medical Devices & Supplies,,CNE100003G67,BHQK864,,,300760,XSHE,Shenzhen Stock Exchange,CNY
260,CN-260,Asia Pacific,East Asia,China,Ginlong Technologies Ltd A,"Machinery, Equipment & Components",,CNE100003JZ7,BMQBTQ9,,,300763,XSHE,Shenzhen Stock Exchange,CNY
261,CN-261,Asia Pacific,East Asia,China,Shenzhen Dynanonic Ltd A,Chemicals,,CNE100003K95,BK71726,,,300769,XSHE,Shenzhen Stock Exchange,CNY
262,CN-262,Asia Pacific,East Asia,China,Maxscend Microelectronics Ltd A,Semiconductors & Chip Technologies,,CNE100003QK4,BK4XS11,,,300782,XSHE,Shenzhen Stock Exchange,CNY
263,CN-263,Asia Pacific,East Asia,China,Shenzhen New Industries Biomedical,Medical Devices & Supplies,,CNE100003T39,BMXTX20,,,300832,XSHE,Shenzhen Stock Exchange,CNY
264,CN-264,Asia Pacific,East Asia,China,Imeik Technology Development Ltd A,Medical Devices & Supplies,,CNE100004868,BNR4MY3,,,300896,XSHE,Shenzhen Stock Exchange,CNY
265,CN-265,Asia Pacific,East Asia,China,Cngr Advanced Material Ltd A,"Machinery, Equipment & Components",,CNE1000049X9,BP91MT1,,,300919,XSHE,Shenzhen Stock Exchange,CNY
266,CN-266,Asia Pacific,East Asia,China,Yunnan Botanee Bio-Technology Grou,Consumer & Household Products,,CNE100004G74,BP91N43,,,300957,XSHE,Shenzhen Stock Exchange,CNY
267,CN-267,Asia Pacific,East Asia,China,Yihai Kerry Arawana Holdings Ltd A,Food & Tobacco,,CNE1000048D3,BMQBTV4,,,300999,XSHE,Shenzhen Stock Exchange,CNY
268,CN-268,Asia Pacific,East Asia,China,Isoftstone Information Technology,Software & IT Solutions / Digital Services,,CNE1000058S0,BLC7SL2,,,301236,XSHE,Shenzhen Stock Exchange,CNY
269,HK-1,Asia Pacific,East Asia,Hong  Kong Sar,Ck Hutchison Holdings Ltd,Holding Companies,,KYG217651051,BW9P816,,,1,XHKG,Hong Kong Stock Exchange,HKD
270,HK-2,Asia Pacific,East Asia,Hong  Kong Sar,Clp Holdings Ltd,Electrical Utilities & IPPs,S60970175,HK0002007356,6097017,,,2,XHKG,Hong Kong Stock Exchange,HKD
271,HK-3,Asia Pacific,East Asia,Hong  Kong Sar,Hong Kong And China Gas Ltd,Natural Gas Utilities,S64365570,HK0003000038,6436557,,,3,XHKG,Hong Kong Stock Exchange,HKD
272,HK-4,Asia Pacific,East Asia,Hong  Kong Sar,Power Assets Holdings Ltd,Electrical Utilities & IPPs,S64353279,HK0006000050,6435327,,,6,XHKG,Hong Kong Stock Exchange,HKD
273,HK-5,Asia Pacific,East Asia,Hong  Kong Sar,Hang Seng Bank Ltd,Banking Services,S64083744,HK0011000095,6408374,,,11,XHKG,Hong Kong Stock Exchange,HKD
274,HK-6,Asia Pacific,East Asia,Hong  Kong Sar,Henderson Land Development Ltd,Real Estate Operations,S64205388,HK0012000102,6420538,,,12,XHKG,Hong Kong Stock Exchange,HKD
275,HK-7,Asia Pacific,East Asia,Hong  Kong Sar,Sun Hung Kai Properties Ltd,Real Estate Operations,S68599273,HK0016000132,6859927,,,16,XHKG,Hong Kong Stock Exchange,HKD
276,HK-8,Asia Pacific,East Asia,Hong  Kong Sar,New World Development Company Ltd,Real Estate Operations,,HK0000608585,BM94GQ4,,,17,XHKG,Hong Kong Stock Exchange,HKD
277,HK-9,Asia Pacific,East Asia,Hong  Kong Sar,Swire Pacific Ltd A,Beverages,S68677483,HK0019000162,6867748,,,19,XHKG,Hong Kong Stock Exchange,HKD
278,HK-10,Asia Pacific,East Asia,Hong  Kong Sar,Galaxy Entertainment Group Ltd,Hotels & Entertainment Services,S64658743,HK0027032686,6465874,,,27,XHKG,Hong Kong Stock Exchange,HKD
279,HK-11,Asia Pacific,East Asia,Hong  Kong Sar,Mtr Corporation Corp Ltd,Passenger Transportation Services,S62900543,HK0066009694,6290054,,,66,XHKG,Hong Kong Stock Exchange,HKD
280,HK-12,Asia Pacific,East Asia,Hong  Kong Sar,Sino Land Ltd,Real Estate Operations,829344100,HK0083000502,6810429,,,83,XHKG,Hong Kong Stock Exchange,HKD
281,HK-13,Asia Pacific,East Asia,Hong  Kong Sar,Hang Lung Properties Ltd,Real Estate Operations,S60305067,HK0101000591,6030506,,,101,XHKG,Hong Kong Stock Exchange,HKD
282,HK-14,Asia Pacific,East Asia,Hong  Kong Sar,Wh Group Ltd,Food & Tobacco,,KYG960071028,BLLHKZ1,,,288,XHKG,Hong Kong Stock Exchange,HKD
283,HK-15,Asia Pacific,East Asia,Hong  Kong Sar,Hong Kong Exchanges And Clearing L,Capital Markets & Advisory,S62673595,HK0388045442,6267359,,,388,XHKG,Hong Kong Stock Exchange,HKD
284,HK-16,Asia Pacific,East Asia,Hong  Kong Sar,Techtronic Industries Ltd,"Machinery, Equipment & Components",,HK0669013440,B0190C7,,,669,XHKG,Hong Kong Stock Exchange,HKD
285,HK-17,Asia Pacific,East Asia,Hong  Kong Sar,Xinyi Glass Holdings Ltd,Residential Construction & Materials,,KYG9828G1082,B05NXN7,,,868,XHKG,Hong Kong Stock Exchange,HKD
286,HK-18,Asia Pacific,East Asia,Hong  Kong Sar,Cheung Kong Infrastructure Holding,Integrated Utilities,,BMG2178K1009,BYVS6J1,,,1038,XHKG,Hong Kong Stock Exchange,HKD
287,HK-19,Asia Pacific,East Asia,Hong  Kong Sar,Ck Asset Holdings Ltd,Real Estate Operations,,KYG2177B1014,BYZQ077,,,1113,XHKG,Hong Kong Stock Exchange,HKD
288,HK-20,Asia Pacific,East Asia,Hong  Kong Sar,Aia Group Ltd,Insurance,,HK0000069689,B4TX8S1,,,1299,XHKG,Hong Kong Stock Exchange,HKD
289,HK-21,Asia Pacific,East Asia,Hong  Kong Sar,Sitc International Holdings Ltd,Freight & Logistics Services,,KYG8187G1055,B61X7R5,,,1308,XHKG,Hong Kong Stock Exchange,HKD
290,HK-22,Asia Pacific,East Asia,Hong  Kong Sar,Esr Cayman Ltd,Capital Markets & Advisory,,KYG319891092,BHNCRK0,,,1821,XHKG,Hong Kong Stock Exchange,HKD
291,HK-23,Asia Pacific,East Asia,Hong  Kong Sar,Budweiser Brewing Company Apac Ltd,Beverages,,KYG1674K1013,BKDXJH5,,,1876,XHKG,Hong Kong Stock Exchange,HKD
292,HK-24,Asia Pacific,East Asia,Hong  Kong Sar,Sands China Ltd,Hotels & Entertainment Services,,KYG7800X1079,B5B23W2,,,1928,XHKG,Hong Kong Stock Exchange,HKD
293,HK-25,Asia Pacific,East Asia,Hong  Kong Sar,Swire Properties Ltd,Real Estate Operations,,HK0000063609,B67C2G0,,,1972,XHKG,Hong Kong Stock Exchange,HKD
294,HK-26,Asia Pacific,East Asia,Hong  Kong Sar,Wharf Real Estate Investment Compa,Real Estate Operations,,KYG9593A1040,BF0GWS4,,,1997,XHKG,Hong Kong Stock Exchange,HKD
295,HK-27,Asia Pacific,East Asia,Hong  Kong Sar,Boc Hong Kong Holdings Ltd,Banking Services,S65361123,HK2388011192,6536112,,,2388,XHKG,Hong Kong Stock Exchange,HKD
296,HK-28,Asia Pacific,East Asia,Hong  Kong Sar,Futu Holdings Adr Ltd,Fintech Services / Digital Financial Platforms,36118L106,US36118L1061,BGK4T39,,,FUTU,XHKG,Hong Kong Stock Exchange,HKD
297,KR-1,Asia Pacific,East Asia,South Korea,Yuhan Corp,Pharmaceuticals,S69883379,KR7000100008,6988337,,,100,XKRX,Korea Stock Exchange,KRW
298,KR-2,Asia Pacific,East Asia,South Korea,Kia Corporation Corp,Automobiles & Auto Parts,S64909286,KR7000270009,6490928,,,270,XKRX,Korea Stock Exchange,KRW
299,KR-3,Asia Pacific,East Asia,South Korea,Sk Hynix Inc,Semiconductors & Chip Technologies,S64502677,KR7000660001,6450267,,,660,XKRX,Korea Stock Exchange,KRW
