date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2026-04-21,Japanese Yen,80220,148717,2483,16535,22.8,42.3
2026-04-28,Japanese Yen,81800,157602,1580,8885,21.9,42.3
2026-05-05,Japanese Yen,86085,138982,4285,-18620,24.3,39.3
2026-05-12,Japanese Yen,75029,137469,-11056,-1513,20.7,38
2026-05-19,Japanese Yen,81097,146042,6068,8573,20.4,36.8
2026-05-26,Japanese Yen,87395,157903,6298,11861,20.5,37
2026-06-02,Japanese Yen,88645,176708,1250,18805,17.5,35
2026-06-09,Japanese Yen,91168,191012,2523,14304,18.1,37.8
2026-06-16,Japanese Yen,93889,190661,2721,-351,18,36.6
2026-06-23,Japanese Yen,90764,187856,-3125,-2805,21.1,43.6
2026-06-30,Japanese Yen,87437,202837,-3327,14981,19.9,46.2
2026-07-07,Japanese Yen,84990,175073,-2447,-27764,21.3,44
2026-07-14,Japanese Yen,80938,171399,-4052,-3674,20.4,43.2
