date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2025-06-10,Gold,160680,36589,714,205,38.5,8.8
2025-06-17,Gold,167646,37135,6966,546,38,8.4
2025-06-24,Gold,163829,38701,-3817,1566,37.7,8.9
2025-07-01,Gold,165086,34726,1257,-3975,37.7,7.9
2025-07-08,Gold,164685,35743,-401,1017,37.2,8.1
2025-07-15,Gold,172657,35930,7972,187,38.5,8
2025-07-22,Gold,194753,34819,22096,-1111,39.8,7.1
2025-07-29,Gold,170918,36662,-23835,1843,38.4,8.2
2025-08-05,Gold,186304,32317,15386,-4345,41.4,7.2
2025-08-12,Gold,182337,34050,-3967,1733,40.9,7.6
2025-08-19,Gold,173388,36003,-8949,1953,39.5,8.2
2025-08-26,Gold,175494,33577,2106,-2426,39.5,7.6
2025-09-02,Gold,196127,34625,20633,1048,39.8,7
2025-09-09,Gold,198907,35388,2780,763,39,6.9
2025-09-16,Gold,195347,36376,-3560,988,37.8,7
2025-09-23,Gold,198826,38277,3479,1901,37.6,7.2
2025-09-30,Gold,184199,38972,-14627,695,37.3,7.9
2025-10-07,Gold,170587,40828,-13612,1856,35.1,8.4
2025-10-14,Gold,152187,43877,-18400,3049,31.3,9
2025-10-21,Gold,135503,43276,-16684,-601,28.7,9.2
2025-10-28,Gold,138605,34446,3102,-8830,30.3,7.5
2025-11-04,Gold,130688,30143,-7917,-4303,29,6.7
2025-11-10,Gold,134155,30068,3467,-75,29.2,6.5
2025-11-18,Gold,130222,32017,-3933,1949,27.6,6.8
2025-11-25,Gold,136979,27670,6757,-4347,31.6,6.4
2025-12-02,Gold,140143,19819,3164,-7851,33.5,4.7
2025-12-09,Gold,143383,19835,3240,16,33.1,4.6
2025-12-16,Gold,152873,20277,9490,442,32.5,4.3
2025-12-23,Gold,160581,24311,7708,4034,32.6,4.9
2025-12-30,Gold,148642,22602,-11939,-1709,30.8,4.7
2026-01-06,Gold,146445,23232,-2197,630,30,4.8
2026-01-13,Gold,158825,24080,12380,848,30.1,4.6
2026-01-20,Gold,163668,26224,4843,2144,31,5
2026-01-27,Gold,143321,25162,-20347,-1062,29.3,5.2
2026-02-03,Gold,118936,26864,-24385,1702,29,6.6
2026-02-10,Gold,119232,27210,296,346,29.5,6.7
2026-02-17,Gold,123011,27118,3779,-92,30.2,6.7
2026-02-24,Gold,121233,25259,-1778,-1859,28.9,6
2026-03-03,Gold,123456,25539,2223,280,30.1,6.2
2026-03-10,Gold,125077,26678,1621,1139,30.2,6.4
2026-03-17,Gold,130147,28104,5070,1426,31.6,6.8
2026-03-24,Gold,119562,27941,-10585,-163,29.6,6.9
2026-03-31,Gold,120092,27278,530,-663,33.2,7.5
2026-04-07,Gold,120726,30694,634,3416,34,8.6
2026-04-14,Gold,125422,30281,4696,-413,34.6,8.4
2026-04-21,Gold,123681,30705,-1741,424,33.8,8.4
2026-04-28,Gold,122257,32505,-1424,1800,33.1,8.8
2026-05-05,Gold,123353,29099,1096,-3406,33.5,7.9
2026-05-12,Gold,127242,29227,3889,128,33.8,7.8
2026-05-19,Gold,122894,29354,-4348,127,32.4,7.7
2026-05-26,Gold,124277,26831,1383,-2523,8.2,55.2
